Time	Value
769829086	0
769839086	45
769849086	1378
769859086	2701
769869086	3344
769879086	3637
769889086	3618
769899086	3282
769909086	2585
769919094	1102
769929086	0
769939086	43
769949086	1374
769959086	2700
769969086	3341
769979086	3639
769989086	3616
769999086	3275
770009086	2559
770019094	1103
770029086	0
770039086	44
770049086	1378
770059086	2703
770069086	3342
770079086	3633
770089086	3617
770099086	3280
770109086	2583
770119086	1120
770129094	0
770139086	46
770149086	1376
770159086	2704
770169086	3341
770179086	3635
770189086	3617
770199086	3277
770209086	2559
770219086	1123
770229094	0
770239086	45
770249086	1376
770259086	2703
770269086	3344
770279086	3638
770289086	3617
770299086	3279
770309086	2583
770319886	987
770329094	0
770339086	44
770349086	1375
770359086	2702
770369086	3344
770379086	3638
770389086	3617
770399086	3277
770409086	2559
770419086	1137
770429094	0
770439086	35
770449086	1375
770459086	2704
770469086	3343
770479086	3635
770489086	3615
770499086	3280
770509086	2585
770519086	1136
770529086	0
770539094	57
770549086	1374
770559086	2704
770569086	3344
770579086	3637
770589086	3616
770599086	3278
770609086	2559
770619086	1136
770629086	0
770639094	64
770649086	1374
770659086	2701
770669086	3342
770679086	3637
770689086	3614
770699086	3279
770709086	2559
770719086	1135
770729485	0
770739094	57
770749086	1377
770759086	2704
770769086	3343
770779086	3635
770789086	3615
770799086	3277
770809086	2559
